#Lower and upper bound delineate the 90% max posterior region
#node	date	numeric date	lower bound	upper bound
China|NA|MG737916|D2/China/GDsg/D15023/2015_Indonesia_|Dengue_2|E|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
NODE_0002216	2014-08-12	2014.612538	2013.995759	2015.058251
China|Guangdong_Province|MN018349|D15023|Dengue_2|WG|External|2015-05-09|2015.35068493151	2015-05-09	2015.352055	2015.352055	2015.352055
China|NA|MH827527|D2/China/GDsg/GD15023/2015_Indonesia_|Dengue_2|WG|External|2017-06-15|2017.45205479452	2017-06-15	2017.453425	2017.453425	2017.453425
NODE_0000595	2012-09-15	2012.706977	2011.779951	2014.028332
Taiwan|NA|MG895085||Dengue_2|E|External|2015-05-10|2015.35342465753	2015-05-10	2015.354795	2015.354795	2015.354795
NODE_0000481	2014-03-12	2014.191819	2012.932445	2015.050531
Taiwan|NA|MG895083||Dengue_2|E|External|2015-04-20|2015.29863013699	2015-04-20	2015.300000	2015.300000	2015.300000
NODE_0000482	2015-01-09	2015.024436	2014.011895	2015.453425
Taiwan|NA|KU365903||Dengue_2|WG|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
NODE_0000483	2015-06-15	2015.453425	2014.806013	2015.453425
Taiwan|NA|KU365901||Dengue_2|WG|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
Taiwan|NA|KU365902||Dengue_2|WG|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
NODE_0000484	2012-04-10	2012.274188	2010.635077	2014.320861
NODE_0002225	2014-07-29	2014.573171	2013.406252	2015.081127
Indonesia|NA|KT781568|Bali_2015|Dengue_2|E|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
Taiwan|NA|MG895077||Dengue_2|E|External|2015-02-14|2015.12054794521	2015-02-14	2015.121918	2015.121918	2015.121918
NODE_0000486	2013-02-25	2013.151522	2011.939810	2014.425091
China|NA|MG840604|D2/China/GDgz/GZ12458/2016_Indonesia_|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
NODE_0000487	2013-10-05	2013.760457	2012.691424	2014.670098
NODE_0000488	2016-06-15	2016.454918	2014.875983	2016.454918
Indonesia|NA|MH178413|BALI-TRV-032|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
Indonesia|NA|MH173163|BALI-TRV-018|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
NODE_0002227	2014-10-22	2014.805543	2013.976219	2015.538257
Indonesia|NA|MH173165|BALI-TRV-024|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
Indonesia|NA|MH178414|BALI-TRV-040|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
NODE_0002230	2016-06-15	2016.454918	2016.031210	2016.454918
Singapore|NA|MW510279|SG_EHI_D2/28671Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
Singapore|NA|MW510280|SG_EHI_D2/29285Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
Singapore|NA|MW512450|SG_EHI_D2/29864Y16|Dengue_2|WG|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
Singapore|NA|MT252646|SG_EHI_D2/29285Y16|Dengue_2|E|External|2016-07-17|2016.5397260274	2016-07-17	2016.542350	2016.542350	2016.542350
NODE_0000491	2015-03-06	2015.176945	2014.017854	2016.454918
NODE_0002229	2018-05-14	2018.365753	2017.318657	2018.365753
Thailand|Bangkok|MZ636763|DV2C-TM18-14|Dengue_2|E|External|2018-05-14|2018.36438356164	2018-05-14	2018.365753	2018.365753	2018.365753
Thailand|Bangkok|MZ636764|DV2C-TM18-15|Dengue_2|E|External|2018-05-21|2018.38356164384	2018-05-21	2018.384932	2018.384932	2018.384932
NODE_0000493	2015-07-08	2015.517413	2014.638877	2016.454918
NODE_0000494	2016-02-04	2016.093516	2015.363899	2016.454918
Singapore|NA|MW510281|SG_EHI_D2/43089Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
NODE_0000495	2016-06-14	2016.453242	2015.779972	2016.788251
Thailand|NA|MN955683|Th18-073DV2|Dengue_2|E|External|2018-07-15|2018.53424657534	2018-07-15	2018.535616	2018.535616	2018.535616
NODE_0000496	2016-10-15	2016.788251	2016.305444	2016.788251
Singapore|NA|MT252649|SG_EHI_D2/43089Y16|Dengue_2|E|External|2016-10-23|2016.80821917808	2016-10-23	2016.810109	2016.810109	2016.810109
Singapore|NA|OP410992|SG_EHI_D2/43089Y16|Dengue_2|WG|External|2016-10-15|2016.78630136986	2016-10-15	2016.788251	2016.788251	2016.788251
NODE_0002239	2016-02-25	2016.150378	2015.354664	2017.017110
Thailand|Bangkok|MZ636773|DV2C-TM19-19|Dengue_2|E|External|2019-11-20|2019.88493150685	2019-11-20	2019.886301	2019.886301	2019.886301
Thailand|Bangkok|MZ636766|DV2C-TM18-33|Dengue_2|E|External|2018-07-05|2018.50684931507	2018-07-05	2018.508219	2018.508219	2018.508219
Singapore|NA|MW512479|SG_EHI_D2/30533Y18|Dengue_2|WG|External|2018-06-15|2018.45205479452	2018-06-15	2018.453425	2018.453425	2018.453425
China|NA|MG677996|2017-GZ24616|Dengue_2|E|External|2017-06-15|2017.45205479452	2017-06-15	2017.453425	2017.453425	2017.453425
NODE_0002241	2016-12-06	2016.931498	2016.155191	2017.822252
Thailand|NA|MN955675|Th18-015DV2|Dengue_2|E|External|2018-04-15|2018.28493150685	2018-04-15	2018.286301	2018.286301	2018.286301
Thailand|Bangkok|MZ636787|DV2C-TM20-36|Dengue_2|E|External|2020-08-03|2020.58630136986	2020-08-03	2020.588798	2020.588798	2020.588798
NODE_0000614	2016-06-07	2016.432206	2015.303261	2017.453425
Thailand|NA|MT524500|D2H440526|Dengue_2|E|External|2018-06-15|2018.45205479452	2018-06-15	2018.453425	2018.453425	2018.453425
NODE_0000501	2016-09-06	2016.680673	2015.771196	2017.453425
NODE_0000503	2017-02-03	2017.090734	2016.480828	2017.453425
China|NA|MG677987|2017-GZ22956|Dengue_2|E|External|2017-06-15|2017.45205479452	2017-06-15	2017.453425	2017.453425	2017.453425
NODE_0000504	2017-06-15	2017.453425	2016.989057	2017.453425
China|NA|MG677991|2017-GZ21603|Dengue_2|E|External|2017-06-15|2017.45205479452	2017-06-15	2017.453425	2017.453425	2017.453425
China|NA|MG840631|D2/China/GDgz/D17081/2017|Dengue_2|E|External|2017-06-15|2017.45205479452	2017-06-15	2017.453425	2017.453425	2017.453425
NODE_0000506	2016-12-07	2016.932522	2016.233966	2017.453425
NODE_0000507	2017-06-15	2017.453425	2016.908184	2017.453425
China|NA|MG840639|D2/China/GDgz/D17431/2017|Dengue_2|E|External|2017-06-15|2017.45205479452	2017-06-15	2017.453425	2017.453425	2017.453425
China|NA|MG840622|D2/China/GDgz/D17050/2017|Dengue_2|E|External|2017-06-15|2017.45205479452	2017-06-15	2017.453425	2017.453425	2017.453425
NODE_0000508	2017-03-14	2017.197818	2016.718292	2017.453425
China|NA|MG840623|D2/China/GDgz/D17051/2017|Dengue_2|E|External|2017-06-15|2017.45205479452	2017-06-15	2017.453425	2017.453425	2017.453425
NODE_0000509	2017-06-02	2017.417218	2016.995060	2017.598630
China|NA|MN923131|2017XN22956|Dengue_2|E|External|2017-08-11|2017.60821917808	2017-08-11	2017.609589	2017.609589	2017.609589
NODE_0000510	2017-08-07	2017.598630	2017.286391	2017.598630
China|NA|MN923128|2017XN21603|Dengue_2|E|External|2017-08-07|2017.59726027397	2017-08-07	2017.598630	2017.598630	2017.598630
China|Guangzhou|MK564482|GZ17XN21603|Dengue_2|WG|External|2017-08-07|2017.59726027397	2017-08-07	2017.598630	2017.598630	2017.598630
NODE_0002267	1999-04-05	1999.258853	1997.743893	2001.536736
NODE_0002268	2002-11-05	2002.844478	2001.029928	2005.232142
Indonesia|NA|KY851464|DV2/INDONESIA/016/2013|Dengue_2|E|External|2013-06-15|2013.45205479452	2013-06-15	2013.453425	2013.453425	2013.453425
NODE_0002269	2009-11-15	2009.872981	2008.147408	2011.300785
Taiwan|NA|MG895005||Dengue_2|E|External|2012-05-13|2012.36164383562	2012-05-13	2012.364754	2012.364754	2012.364754
NODE_0002270	2010-11-02	2010.836567	2009.499071	2011.812179
Taiwan|NA|MG895025||Dengue_2|E|External|2013-04-02|2013.24931506849	2013-04-02	2013.250685	2013.250685	2013.250685
NODE_0000627	2011-08-07	2011.598322	2010.314801	2012.454918
NODE_0000628	2012-06-15	2012.454918	2011.589719	2012.454918
Singapore|NA|MW510259|SG_EHI_D2/31560Y12|Dengue_2|E|External|2012-06-15|2012.45205479452	2012-06-15	2012.454918	2012.454918	2012.454918
Singapore|NA|KX380807|D2/SG/CT2/2012|Dengue_2|WG|External|2012-06-15|2012.45205479452	2012-06-15	2012.454918	2012.454918	2012.454918
NODE_0000629	2012-02-13	2012.119527	2011.322535	2012.454918
Singapore|NA|MW510261|SG_EHI_D2/34469Y12|Dengue_2|E|External|2012-06-15|2012.45205479452	2012-06-15	2012.454918	2012.454918	2012.454918
NODE_0000632	2012-06-15	2012.454918	2011.920589	2012.454918
Singapore|NA|MW512376|SG_EHI_D2/28912Y12|Dengue_2|WG|External|2012-06-15|2012.45205479452	2012-06-15	2012.454918	2012.454918	2012.454918
Singapore|NA|MW510260|SG_EHI_D2/33454Y12|Dengue_2|E|External|2012-06-15|2012.45205479452	2012-06-15	2012.454918	2012.454918	2012.454918
NODE_0002276	2004-05-11	2004.360190	2002.513658	2006.384893
Indonesia|NA|JF968031||Dengue_2|E|External|2010-06-15|2010.45205479452	2010-06-15	2010.453425	2010.453425	2010.453425
NODE_0002277	2006-09-03	2006.673073	2004.776338	2008.698068
NODE_0002278	2013-01-09	2013.024160	2011.898051	2013.416321
China|Guangzhou|KJ807797|serum|Dengue_2|E|External|2013-06-15|2013.45205479452	2013-06-15	2013.453425	2013.453425	2013.453425
NODE_0000519	2015-06-15	2015.453425	2013.825848	2015.453425
China|Guangzhou|MT845880|16XN24149|Dengue_2|E|External|2016-07-21|2016.55068493151	2016-07-21	2016.553279	2016.553279	2016.553279
China|NA|KX655788|GZ8_70/M/Baiyun/2013/DEV2|Dengue_2|WG|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
NODE_0002280	2008-02-25	2008.151823	2006.401395	2009.868318
Indonesia|NA|KY851465|DV2/INDONESIA/023/2013|Dengue_2|E|External|2013-06-15|2013.45205479452	2013-06-15	2013.453425	2013.453425	2013.453425
NODE_0000521	2009-05-20	2009.381161	2007.654746	2010.925808
NODE_0002282	2015-07-01	2015.496199	2014.092364	2015.719178
Taiwan|NA|MG895108||Dengue_2|E|External|2015-09-20|2015.71780821918	2015-09-20	2015.719178	2015.719178	2015.719178
NODE_0002283	2016-04-22	2016.307377	2015.584986	2016.307377
China|NA|MG840603|D2/China/GDgz/GZ11607/2016_Indonesia_|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
China|Guangzhou|MK564478|GZ16XN11607|Dengue_2|WG|External|2016-04-22|2016.30410958904	2016-04-22	2016.307377	2016.307377	2016.307377
NODE_0002284	2011-03-13	2011.195918	2009.841634	2012.281076
Singapore|NA|MW512415|SG_EHI_D2/3278Y14|Dengue_2|WG|External|2014-06-15|2014.45205479452	2014-06-15	2014.453425	2014.453425	2014.453425
NODE_0002286	2013-02-27	2013.157534	2012.176710	2013.157534
Singapore|NA|MW510277|SG_EHI_D2/21957Y15|Dengue_2|E|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
Taiwan|NA|MG895018||Dengue_2|E|External|2013-02-27|2013.15616438356	2013-02-27	2013.157534	2013.157534	2013.157534
NODE_0002287	2012-07-15	2012.536231	2011.505988	2013.617966
China|NA|KT751355|Guangzhou/2014/4|Dengue_2|E|External|2015-01-20|2015.05205479452	2015-01-20	2015.053425	2015.053425	2015.053425
NODE_0002296	2013-12-13	2013.949279	2013.061333	2014.408799
China|NA|MW721465|GZ8H/2019065/2014/II|Dengue_2|WG|External|2014-10-15|2014.78630136986	2014-10-15	2014.787671	2014.787671	2014.787671
China|Guangdong|KP012546|DENV2/CN/GZ05/2014|Dengue_2|WG|External|2014-06-15|2014.45205479452	2014-06-15	2014.453425	2014.453425	2014.453425
NODE_0002303	2014-05-13	2014.363890	2013.453985	2014.453425
China|Guangdong|KT187554|DENV2/CN/GZDF571/2014|Dengue_2|WG|External|2014-06-15|2014.45205479452	2014-06-15	2014.453425	2014.453425	2014.453425
China|NA|MW721466|GZ8H/2019067/2014/II|Dengue_2|WG|External|2014-10-15|2014.78630136986	2014-10-15	2014.787671	2014.787671	2014.787671
NODE_0002288	2013-12-16	2013.957750	2012.997029	2014.619537
China|NA|KP191529|D14246|Dengue_2|E|External|2014-09-15|2014.70410958904	2014-09-15	2014.705479	2014.705479	2014.705479
NODE_0000531	2014-10-15	2014.787671	2013.942753	2014.787671
China|NA|KX225486|GZ8_19/S/Haizhu/2014/DEV2|Dengue_2|WG|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
China|NA|MW721463|GZ8H/2019049/2014/II|Dengue_2|WG|External|2014-10-15|2014.78630136986	2014-10-15	2014.787671	2014.787671	2014.787671
NODE_0002292	2013-07-08	2013.517166	2012.649209	2014.314556
China|Guangdong|KT187557|DENV2/CN/GZDF615/2014|Dengue_2|WG|External|2014-06-15|2014.45205479452	2014-06-15	2014.453425	2014.453425	2014.453425
NODE_0002293	2014-08-17	2014.624693	2013.860258	2015.002007
China|NA|KT751352|Guangzhou/2014/1|Dengue_2|E|External|2015-01-20|2015.05205479452	2015-01-20	2015.053425	2015.053425	2015.053425
China|NA|KT751353|Guangzhou/2014/2|Dengue_2|E|External|2015-01-20|2015.05205479452	2015-01-20	2015.053425	2015.053425	2015.053425
NODE_0000650	2012-11-23	2012.893466	2011.633535	2014.181761
NODE_0002302	2014-10-15	2014.787671	2013.832445	2014.787671
China|NA|MW721464|GZ8H/2019057/2014/II|Dengue_2|WG|External|2014-10-15|2014.78630136986	2014-10-15	2014.787671	2014.787671	2014.787671
China|NA|KX655787|GZ8_15/S/GZ/2014/DEV2|Dengue_2|WG|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
NODE_0000652	2013-03-22	2013.221842	2012.236681	2014.203885
China|NA|MW721468|GZ8H/2019086/2014/II|Dengue_2|WG|External|2014-10-15|2014.78630136986	2014-10-15	2014.787671	2014.787671	2014.787671
NODE_0000534	2013-07-03	2013.502958	2012.407287	2014.453425
NODE_0000535	2013-11-29	2013.909703	2013.139398	2014.453425
NODE_0000536	2014-06-15	2014.453425	2013.868772	2014.453425
China|Guangdong|KP723478|DENV2/CN/GZ25/2014|Dengue_2|WG|External|2014-06-15|2014.45205479452	2014-06-15	2014.453425	2014.453425	2014.453425
China|Guangdong|KT187553|DENV2/CN/GZDF31241/2014|Dengue_2|WG|External|2014-06-15|2014.45205479452	2014-06-15	2014.453425	2014.453425	2014.453425
NODE_0000537	2014-06-15	2014.453425	2013.868772	2014.453425
China|Guangdong|KT187558|DENV2/CN/GZ1118/2014|Dengue_2|WG|External|2014-06-15|2014.45205479452	2014-06-15	2014.453425	2014.453425	2014.453425
China|Guangdong|KT187555|DENV2/CN/GZDF574/2014|Dengue_2|WG|External|2014-06-15|2014.45205479452	2014-06-15	2014.453425	2014.453425	2014.453425
NODE_0000538	2013-10-17	2013.794342	2012.945970	2014.453425
NODE_0000541	2014-06-15	2014.453425	2013.808939	2014.453425
China|Guangdong|KT187556|DENV2/CN/GZDF595/2014|Dengue_2|WG|External|2014-06-15|2014.45205479452	2014-06-15	2014.453425	2014.453425	2014.453425
China|NA|KT175131||Dengue_2|E|External|2014-06-15|2014.45205479452	2014-06-15	2014.453425	2014.453425	2014.453425
NODE_0000542	2014-01-25	2014.065872	2013.244743	2014.705479
China|NA|KP191530|D14283|Dengue_2|E|External|2014-09-15|2014.70410958904	2014-09-15	2014.705479	2014.705479	2014.705479
NODE_0000543	2014-04-14	2014.284734	2013.607507	2014.787671
NODE_0000544	2014-10-15	2014.787671	2014.256259	2014.787671
China|NA|MW721473|GZ8H/2019121/2014/II|Dengue_2|WG|External|2014-10-15|2014.78630136986	2014-10-15	2014.787671	2014.787671	2014.787671
China|NA|MW721467|GZ8H/2019084/2014/II|Dengue_2|WG|External|2014-10-15|2014.78630136986	2014-10-15	2014.787671	2014.787671	2014.787671
NODE_0000545	2014-07-06	2014.509738	2014.014532	2014.787671
China|NA|MW721462|GZ8H/2019041/2014/II|Dengue_2|WG|External|2014-10-15|2014.78630136986	2014-10-15	2014.787671	2014.787671	2014.787671
NODE_0000547	2014-09-26	2014.736737	2014.333591	2014.815068
China|Zhongshan|KP064521|14D2GDZS00F|Dengue_2|E|External|2014-10-25|2014.81369863014	2014-10-25	2014.815068	2014.815068	2014.815068
NODE_0000549	2014-10-25	2014.814125	2014.446332	2015.053425
China|NA|KT751354|Guangzhou/2014/3|Dengue_2|E|External|2015-01-20|2015.05205479452	2015-01-20	2015.053425	2015.053425	2015.053425
NODE_0000550	2015-01-19	2015.050961	2014.740871	2015.053425
China|NA|KT751357|Guangzhou/2014/6|Dengue_2|E|External|2015-01-20|2015.05205479452	2015-01-20	2015.053425	2015.053425	2015.053425
NODE_0000553	2015-06-15	2015.453425	2014.988262	2015.453425
China|NA|KX225485|GZ8_13/S/Yuexiu/2014/DEV2|Dengue_2|WG|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
China|NA|KX655786|GZ8_12/S/Panyu/2014/DEV2|Dengue_2|WG|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
NODE_0002315	2000-10-01	2000.748868	1999.114576	2003.025166
Malaysia|NA|JF968035||Dengue_2|E|External|2010-06-15|2010.45205479452	2010-06-15	2010.453425	2010.453425	2010.453425
NODE_0002316	2002-03-19	2002.213392	2000.643440	2004.286305
NODE_0002318	2009-04-22	2009.305665	2007.671028	2010.374125
Indonesia|NA|KY851387|DV2/INDONESIA/019/2012|Dengue_2|E|External|2012-06-15|2012.45205479452	2012-06-15	2012.454918	2012.454918	2012.454918
NODE_0002319	2010-06-15	2010.453425	2009.312576	2010.453425
Indonesia|NA|KU529746|JMB-054|Dengue_2|E|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
Indonesia|NA|KT781547|Bali_2013c|Dengue_2|E|External|2013-06-15|2013.45205479452	2013-06-15	2013.453425	2013.453425	2013.453425
Indonesia|NA|JF968014||Dengue_2|E|External|2010-06-15|2010.45205479452	2010-06-15	2010.453425	2010.453425	2010.453425
NODE_0002321	2003-05-06	2003.344494	2001.864537	2005.147953
Taiwan|NA|KT175113||Dengue_2|E|External|2013-06-15|2013.45205479452	2013-06-15	2013.453425	2013.453425	2013.453425
NODE_0002323	2009-01-05	2009.013025	2007.302122	2010.490596
NODE_0002324	2011-04-25	2011.313055	2009.974675	2012.158472
Indonesia|Sukabumi__West_Java|KF052663|SKB-CM112|Dengue_2|E|External|2012-06-15|2012.45205479452	2012-06-15	2012.454918	2012.454918	2012.454918
Indonesia|NA|LC064746||Dengue_2|E|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
NODE_0002325	2010-04-21	2010.302742	2009.087847	2011.281780
Indonesia|Sukabumi__West_Java|KF052652|SKB-CM036|Dengue_2|E|External|2012-06-15|2012.45205479452	2012-06-15	2012.454918	2012.454918	2012.454918
Indonesia|Sukabumi__West_Java|KF052658|SKB-CM081|Dengue_2|E|External|2012-06-15|2012.45205479452	2012-06-15	2012.454918	2012.454918	2012.454918
NODE_0000562	2011-04-16	2011.288907	2010.139609	2012.279984
Indonesia|NA|KY851389|DV2/INDONESIA/025/2012|Dengue_2|E|External|2012-06-15|2012.45205479452	2012-06-15	2012.454918	2012.454918	2012.454918
NODE_0000563	2012-03-13	2012.196909	2010.857057	2013.295258
Indonesia|NA|KY851390|DV2/INDONESIA/040/2013|Dengue_2|E|External|2013-06-15|2013.45205479452	2013-06-15	2013.453425	2013.453425	2013.453425
Taiwan|NA|MG895153||Dengue_2|E|External|2016-08-08|2016.6	2016-08-08	2016.602459	2016.602459	2016.602459
NODE_0002329	2005-06-10	2005.440032	2004.046974	2007.007873
NODE_0002333	2010-12-10	2010.940729	2009.283124	2011.958832
Malaysia|NA|KJ806885|MYS_Terengganu_D2/53Y13|Dengue_2|E|External|2013-06-15|2013.45205479452	2013-06-15	2013.453425	2013.453425	2013.453425
Indonesia|NA|KY851388|DV2/INDONESIA/024/2012|Dengue_2|E|External|2012-06-15|2012.45205479452	2012-06-15	2012.454918	2012.454918	2012.454918
NODE_0002330	2006-04-01	2006.248259	2004.813493	2007.674354
Indonesia|Semarang|KC589011|SMG-SE001|Dengue_2|E|External|2012-02-09|2012.10684931507	2012-02-09	2012.107923	2012.107923	2012.107923
NODE_0002331	2009-06-05	2009.425900	2007.687518	2010.865594
Indonesia|NA|KT175122||Dengue_2|E|External|2013-06-15|2013.45205479452	2013-06-15	2013.453425	2013.453425	2013.453425
Indonesia|Sukabumi__West_Java|KF052657|SKB-CM075|Dengue_2|E|External|2012-06-15|2012.45205479452	2012-06-15	2012.454918	2012.454918	2012.454918
NODE_0002334	2007-08-06	2007.596517	2006.192885	2009.022199
Taiwan|NA|MG895060||Dengue_2|E|External|2014-06-15|2014.45205479452	2014-06-15	2014.453425	2014.453425	2014.453425
NODE_0002336	2010-06-01	2010.414415	2008.126459	2013.082448
Taiwan|NA|MG895149||Dengue_2|E|External|2016-07-14|2016.53150684932	2016-07-14	2016.534153	2016.534153	2016.534153
Indonesia|Jember|MT377729|JBB-145|Dengue_2|E|External|2020-01-15|2020.03835616438	2020-01-15	2020.039617	2020.039617	2020.039617
NODE_0002337	2009-05-19	2009.378876	2008.422169	2010.163053
China|Xi_Shuang_Ban_Na|MT705606|Myanmar-19-WAI20|Dengue_2|E|External|2019-10-15|2019.78630136986	2019-10-15	2019.787671	2019.787671	2019.787671
China|Guangdong|JX470186|GZ40|Dengue_2|WG|External|2010-06-15|2010.45205479452	2010-06-15	2010.453425	2010.453425	2010.453425
China|Guangzhou|JN009092|serum|Dengue_2|E|External|2010-06-15|2010.45205479452	2010-06-15	2010.453425	2010.453425	2010.453425
NODE_0000571	2009-11-06	2009.848195	2008.914273	2010.453425
China|NA|JN029819|D10156-GZ|Dengue_2|E|External|2010-06-15|2010.45205479452	2010-06-15	2010.453425	2010.453425	2010.453425
